timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,dogecoin,cardano,solana
2023-02-10,420790678627.7739,186306817307.09564,68193338996.94423,48291721476.57718,19494029957.977486,41454455609.653206,7825596026.610581,11275570526.590849,12700635423.238155,7674814944.971446
2023-02-11,417351358181.0193,182839491763.3784,68366557129.943596,48368078947.74623,19484210803.046715,41396045451.60778,7695397298.787022,11233854726.766487,12591878338.215193,7582538971.715706
2023-02-12,422107650473.77954,185826666441.3843,68457150720.6405,49146214017.89854,19569331797.910236,41347003133.53041,7843454141.0508175,11399795816.980667,12978050863.776833,7825374946.872857
2023-02-13,420218240428.1313,182722050130.99646,68490999406.460625,49507659250.12227,19086935160.551865,41249501484.64483,7880399059.426295,11361782229.018486,12779268330.277773,8057257217.572684
2023-02-14,420838871938.82733,181589830341.34802,68427597807.13527,46259599942.4369,18900034646.09865,40964205745.2335,7677171476.158453,11384581665.262066,12621979856.387705,7804126001.846962
2023-02-15,428649056117.7321,187619568130.73468,69541171926.41,46811338177.70054,19466658327.996433,41098392955.17223,7945234017.430379,11574352108.29937,13575572016.582714,8222948441.256965
2023-02-16,468820317786.9533,201595282287.4858,69502620730.9046,50074569838.81647,20368679852.003353,41418075054.732704,8557515578.823345,12313840261.662514,14353519091.99043,8975776575.30878
2023-02-17,459293697174.9459,198370400841.4434,69826536196.88829,48379049686.04854,19624357378.802677,41759492748.79478,8470419661.183444,11770970763.199057,13639995276.217663,8400837292.390615
2023-02-18,475194230168.09973,204534589183.7981,70292722478.4183,49577894902.09543,20087928758.71447,41850455705.750694,8720760186.13467,12132650426.076527,14191016122.507013,8757810457.777061
2023-02-19,475529620771.9494,203613145994.36063,70285569098.16228,49856817082.596756,20036416117.84064,41847466367.11916,8700705358.784023,12300072194.286001,14237828858.494202,8864240990.711231
2023-02-20,470798520570.0436,202999098993.98264,70451072573.33218,49473349358.159676,19625731454.880474,41915446075.34752,8690397836.190691,12051531172.683535,14043747857.23161,9416249238.487823
2023-02-21,478236525469.6496,204900256888.84143,70418439340.4688,49710803984.08142,20205624242.572395,41929600474.20257,8782834579.79654,12177007504.585363,14132819917.786251,9849428455.392427
2023-02-22,470623925511.17865,199387951962.05505,70456590555.39325,49103313729.37265,19872689610.039776,42150096803.11692,8564849762.977795,11787321159.304222,13736559470.466208,9410006572.060625
